"country"	"country_code"	"age"	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
"Western Europe"	926	"50-54"	7239.576	6088.418	5727.521	6140.6	6184.964	5879.308	5813.983	5722.104	5619.358	5637.417	4977.761	4533.534	4203.344	4149.883	4074.705	3942.955	3726.396
"Western Europe"	926	"55-59"	7215.41	7085.212	5975.284	5634.437	6050.79	6104.421	5811.657	5753.292	5668.108	5571.468	5594.285	4944.854	4507.473	4182.388	4131.533	4058.668	3929.391
"Western Europe"	926	"60-64"	6340.768	6974.095	6875.136	5816.774	5500.042	5919.749	5984.451	5708.106	5659.673	5583.613	5496.065	5525.408	4890.228	4462.931	4145.52	4098.561	4029.557
"Western Europe"	926	"65-69"	5440.641	6024.407	6662.204	6597.785	5603.259	5315.952	5737.631	5815.448	5560.786	5524.919	5461.869	5386.009	5423.696	4808.443	4395.376	4088.382	4047.141
"Western Europe"	926	"70-74"	4652.742	5024.434	5606.408	6240.233	6213.517	5303.572	5052.563	5473.9	5568.472	5341.862	5324.033	5277.814	5217.549	5266.94	4681.038	4288.067	3996.591
"Western Europe"	926	"75-79"	3530.658	4071.551	4446.439	5010.361	5623.042	5642.039	4850.563	4649.28	5066.638	5180.74	4996.62	5002.762	4980.187	4943.542	5010.504	4469.165	4108.048
"Western Europe"	926	"80-84"	2700.855	2777.114	3273.981	3628.772	4141.734	4704.52	4773.259	4149.767	4017.454	4416.599	4556.893	4430.853	4469.139	4481.448	4480.486	4570.1	4101.983
"Western Europe"	926	"85-89"	1374.987	1744.788	1850.287	2243.242	2536.006	2949.705	3410.58	3522.144	3118.096	3064.854	3422.919	3581.89	3529.653	3607.283	3664.794	3707.122	3826.33
"Western Europe"	926	"90-94"	517.754	628.187	827.482	912.316	1147.119	1335.123	1596.302	1899.109	2019.729	1837.502	1855.433	2124.381	2275.694	2296.159	2402.954	2494.002	2580.638
"Western Europe"	926	"95-99"	104.176	139.849	178.881	246.514	283.96	373.756	452.682	563.952	700.705	775.672	736.19	773.164	919.529	1023.09	1072.657	1163.194	1255.2
"Western Europe"	926	"100+"	6.678	14.616	21.357	28.93	41.326	50.882	69.396	89.081	116.675	152.591	181.676	187.967	205.69	252.032	299.166	336.007	386.139
"Austria"	40	"0-4"	180.547	163.646	148.983	144.667	140.385	137.447	132.77	125.148	117.556	112.04	108.398	105.422	102.064	97.731	93.038	88.497	84.571
"Austria"	40	"5-9"	209.376	182.675	165.793	151.142	146.832	142.555	139.622	134.839	127.111	119.412	113.787	110.038	106.953	103.486	99.044	94.242	89.591
"Austria"	40	"10-14"	204.239	210.478	183.796	166.927	152.285	147.979	143.707	140.718	135.878	128.095	120.34	114.657	110.851	107.71	104.185	99.684	94.825
"Austria"	40	"15-19"	213.257	207.207	213.464	186.814	169.965	155.341	151.044	146.623	143.484	138.494	130.561	122.654	116.82	112.86	109.566	105.887	101.233
"Austria"	40	"20-24"	241.454	220.215	214.222	220.504	193.914	177.108	162.518	157.872	153.101	149.608	144.265	135.979	127.718	121.526	117.208	113.552	109.513
"Austria"	40	"25-29"	286.909	250.143	229.014	223.079	229.388	202.872	186.118	171.105	166.02	160.806	156.869	151.08	142.35	133.642	126.999	122.229	118.12
"Austria"	40	"30-34"	292.383	294.196	257.583	236.547	230.663	236.999	210.554	193.45	178.076	172.616	167.024	162.706	156.536	147.427	138.335	131.306	126.15
"Austria"	40	"35-39"	297.77	297.314	299.226	262.78	241.846	236.024	242.393	215.74	198.4	182.781	177.059	171.202	166.614	160.176	150.796	141.432	134.129
"Austria"	40	"40-44"	270.085	300.477	300.17	302.19	265.948	245.151	239.41	245.621	218.873	201.406	185.649	179.765	173.744	168.987	162.379	152.827	143.292
"Austria"	40	"45-49"	295.639	270.806	301.226	301.111	303.277	267.354	246.765	241.01	247.148	220.429	202.942	187.147	181.193	175.094	170.25	163.554	153.916
"Austria"	40	"50-54"	353.842	293.546	269.441	299.858	300.032	302.451	267.054	246.714	241.063	247.211	220.676	203.291	187.568	181.63	175.534	170.677	163.975
"Austria"	40	"55-59"	345.321	347.392	289.112	265.971	296.332	296.948	299.736	265.05	245.149	239.719	245.966	219.778	202.628	187.094	181.252	175.231	170.446
"Austria"	40	"60-64"	283.593	334.079	337.452	281.832	259.997	290.294	291.532	294.8	261.182	241.948	236.902	243.334	217.716	200.961	185.748	180.087	174.249
"Austria"	40	"65-69"	209.07	268.584	318.331	323.087	270.988	250.973	281.12	283.164	287.088	254.977	236.734	232.247	238.98	214.222	198.06	183.328	177.99
"Austria"	40	"70-74"	187.136	192.884	249.853	297.995	304.068	256.403	238.602	268.367	271.334	275.985	245.908	228.97	225.246	232.363	208.793	193.454	179.428
"Austria"	40	"75-79"	173.455	164.715	171.861	224.614	269.908	277.451	235.587	220.656	249.569	253.572	259.148	231.925	216.88	214.222	221.803	199.987	185.867
"Austria"	40	"80-84"	106.594	137.168	132.901	140.79	186.335	226.708	235.765	202.483	191.574	218.579	223.997	230.725	208.106	196.068	194.994	203.178	184.285
"Austria"	40	"85-89"	52.414	68.769	91.355	90.734	98.171	132.669	164.618	174.605	152.659	146.739	170.04	176.774	184.709	168.931	161.226	162.312	171.151
"Austria"	40	"90-94"	20.375	23.302	32.097	44.326	45.543	50.986	71.188	91.351	99.93	89.841	88.777	105.578	112.655	120.752	113.116	110.487	114.005
"Austria"	40	"95-99"	3.592	5.18	6.323	9.188	13.312	14.364	16.868	24.776	33.338	38.096	35.781	36.862	45.73	50.88	56.756	55.297	56.512
"Austria"	40	"100+"	0.254	0.496	0.771	1.01	1.518	2.313	2.726	3.376	5.1	7.297	9.039	9.349	10.111	12.819	15.316	18.154	19.593
"Belgium"	56	"0-4"	297.215	261.801	239.181	238.664	242.011	240.879	229.442	212.937	199.473	192.703	189.884	186.398	179.712	170.164	160.972	153.747	148.502
"Belgium"	56	"5-9"	349.897	303.106	267.732	245.138	244.63	247.986	246.862	235.133	218.334	204.572	197.506	194.388	190.602	183.616	173.77	164.277	156.752
"Belgium"	56	"10-14"	345.268	354.455	307.701	272.351	249.771	249.268	252.631	251.277	239.318	222.292	208.299	201.001	197.651	193.632	186.414	176.335	166.61
"Belgium"	56	"15-19"	323.555	349.392	358.614	311.922	276.611	254.059	253.569	256.72	255.155	242.987	225.753	211.551	204.038	200.472	196.239	188.805	178.509
"Belgium"	56	"20-24"	332.499	329.155	355.038	364.316	317.749	282.526	260.032	259.258	262.116	260.261	247.807	230.289	215.797	207.988	204.124	199.588	191.854
"Belgium"	56	"25-29"	371.821	339.791	336.587	362.51	371.856	325.444	290.333	267.504	266.353	268.824	266.588	253.759	235.866	220.992	212.796	208.535	203.601
"Belgium"	56	"30-34"	378.204	378.315	346.53	343.448	369.404	378.816	332.559	297.175	274.038	272.537	274.657	272.069	258.895	240.659	225.434	216.875	212.248
"Belgium"	56	"35-39"	380.107	382.222	382.524	350.98	348.015	374.004	383.486	337.123	301.583	278.257	276.526	278.409	275.584	262.183	243.719	228.255	219.447
"Belgium"	56	"40-44"	377.58	381.667	384.036	384.54	353.282	350.458	376.484	385.869	339.537	303.971	280.579	278.724	280.471	277.517	263.997	245.41	229.811
"Belgium"	56	"45-49"	391.195	376.935	381.386	384.05	384.805	353.933	351.304	377.249	386.613	340.451	304.992	281.635	279.735	281.427	278.423	264.859	246.232
"Belgium"	56	"50-54"	410.349	387.504	374.104	379.016	382.082	383.192	352.901	350.465	376.368	385.792	340.023	304.823	281.623	279.765	281.48	278.488	264.963
"Belgium"	56	"55-59"	407.342	401.917	380.736	368.459	373.978	377.59	379.221	349.717	347.625	373.52	383.147	338.039	303.311	280.444	278.739	280.534	277.645
"Belgium"	56	"60-64"	363.694	393.081	389.652	370.486	359.607	365.88	370.222	372.492	344.124	342.532	368.511	378.45	334.328	300.361	278.035	276.55	278.524
"Belgium"	56	"65-69"	309.176	344.526	374.782	373.405	356.527	347.28	354.434	359.592	362.659	335.761	334.918	360.954	371.29	328.602	295.728	274.097	272.952
"Belgium"	56	"70-74"	273.452	284.728	320.175	350.74	351.455	337.22	329.925	337.994	344.109	348.075	323.295	323.37	349.342	360.263	319.664	288.238	267.659
"Belgium"	56	"75-79"	172.297	238.098	251.439	285.82	315.876	318.924	308.128	303.294	312.473	319.667	325.025	303.272	304.576	330.446	342.201	304.607	275.536
"Belgium"	56	"80-84"	130.017	134.248	189.72	203.94	235.217	263.232	268.858	262.448	260.908	271.096	279.881	286.881	269.647	272.918	298.347	310.749	278.227
"Belgium"	56	"85-89"	78.495	81.882	87.625	127.412	140.28	165.218	188.542	196.008	194.715	196.547	207.605	217.517	225.972	215.474	221.202	244.483	257.486
"Belgium"	56	"90-94"	27.568	34.144	37.549	41.965	63.334	72.091	87.63	102.957	110.251	112.44	116.771	126.579	135.842	144.794	141.642	148.402	167.444
"Belgium"	56	"95-99"	5.52	6.837	9.071	10.577	12.447	19.699	23.478	29.804	36.643	40.889	43.61	47.212	53.219	59.568	66.235	67.084	72.819
"Belgium"	56	"100+"	0.32	0.703	0.966	1.358	1.698	2.11	3.412	4.406	5.895	7.678	9.225	10.529	12.049	14.32	17.056	20.062	21.929
"France"	250	"0-4"	1740.255	1572.955	1483.394	1509.222	1512.512	1461.094	1360.318	1255.682	1186.463	1154.74	1133.45	1096.959	1039.926	976.32	922.6	883.622	853.364
"France"	250	"5-9"	2020.319	1748.332	1581.169	1491.688	1517.567	1520.887	1469.514	1368.366	1263.34	1193.707	1161.572	1139.856	1102.942	1045.488	981.471	927.326	887.921
"France"	250	"10-14"	2039.397	2024.365	1752.523	1585.443	1496.033	1521.936	1525.27	1473.702	1372.366	1267.136	1197.291	1164.936	1142.999	1105.864	1048.192	983.957	929.591
"France"	250	"15-19"	2048.653	2050.292	2035.414	1763.893	1597.019	1507.737	1533.702	1536.469	1484.358	1382.493	1276.715	1206.303	1173.356	1150.833	1113.104	1054.841	990.014
"France"	250	"20-24"	1968.909	2073.779	2075.847	2061.365	1790.558	1624.175	1535.196	1559.849	1561.301	1507.912	1404.786	1297.733	1225.994	1191.674	1167.769	1128.663	1069.016
"France"	250	"25-29"	1867.462	2000.354	2105.518	2108.084	2094.092	1824.2	1658.402	1567.988	1590.978	1590.786	1535.783	1431.08	1322.42	1249.01	1212.966	1187.325	1146.477
"France"	250	"30-34"	1966.73	1893.439	2026.543	2132.007	2135.077	2121.603	1852.596	1685.836	1594.237	1615.842	1614.268	1557.944	1451.911	1341.902	1267.094	1229.598	1202.468
"France"	250	"35-39"	1996.286	1982.028	1909.794	2043.132	2148.939	2152.623	2139.697	1870.644	1703.441	1611.165	1631.847	1629.375	1572.19	1465.322	1354.442	1278.703	1240.205
"France"	250	"40-44"	1925.862	1999.899	1986.963	1916.144	2049.804	2156.106	2160.575	2147.719	1879.343	1712.359	1619.958	1640.205	1637.288	1579.737	1472.543	1361.288	1285.053
"France"	250	"45-49"	2136.03	1916.901	1992.173	1981.09	1912.357	2046.516	2153.417	2158.672	2146.478	1879.842	1713.823	1621.937	1642.154	1639.274	1581.872	1474.863	1363.698
"France"	250	"50-54"	2088.648	2105.94	1893.84	1970.867	1962.543	1897.072	2031.78	2139.461	2146.241	2135.587	1872.106	1708.117	1617.443	1638.146	1635.833	1579.156	1472.875
"France"	250	"55-59"	2058.808	2036.077	2058.316	1855.741	1934.999	1930.6	1869.331	2004.827	2113.616	2122.864	2114.637	1856.028	1695.127	1606.573	1628.294	1627.094	1571.682
"France"	250	"60-64"	1897.691	1984.086	1969	1996.489	1805.199	1887.012	1886.729	1830.857	1967.017	2077.198	2089.545	2084.499	1832.117	1675.476	1589.861	1613.053	1613.341
"France"	250	"65-69"	1793.646	1804.027	1894.149	1886.776	1919.542	1741.432	1825.08	1829.843	1780.082	1916.72	2028.234	2044.299	2042.79	1798.607	1647.591	1565.827	1590.763
"France"	250	"70-74"	1679.967	1665.725	1684.653	1777.332	1778.196	1816.735	1653.999	1739.839	1750.297	1708.151	1844.525	1957.19	1977.364	1980.58	1748.043	1604.932	1528.372
"France"	250	"75-79"	1023.144	1489.959	1489.182	1516.694	1610.346	1621.214	1664.783	1524.228	1611.638	1629.333	1597.319	1732.275	1844.874	1870.902	1881.033	1666.285	1534.935
"France"	250	"80-84"	781.785	827.971	1220.406	1233.146	1268.57	1360.27	1380.651	1430.669	1321.315	1408.64	1435.042	1417.291	1546.833	1658.102	1692.614	1712.7	1526.159
"France"	250	"85-89"	503.042	528.173	570.175	854.97	877.917	917.812	997.492	1027.961	1081.213	1013.07	1094.684	1129.987	1128.93	1246.76	1352.676	1397.256	1429.618
"France"	250	"90-94"	205.166	244.609	264.356	293.076	450.732	474.9	507.541	565.598	597.831	644.554	618.287	683.783	720.57	735.419	830.168	920.415	970.66
"France"	250	"95-99"	50.202	59.59	73.779	82.688	95.001	151.626	165.07	183.151	212.246	233.226	261.064	259.99	297.507	324.826	343.904	402.698	462.711
"France"	250	"100+"	2.982	7.428	9.794	12.672	14.974	17.917	28.554	33.909	39.679	48.087	56.026	65.933	70.549	83.129	96.322	108.701	132.002
"Germany"	276	"0-4"	1490.05	1314.214	1159.86	1113.217	1072.629	1040.054	993.01	922.609	849.212	794.793	761.084	735.868	709.134	674.627	635.169	596.894	565.279
"Germany"	276	"5-9"	1754.593	1505.96	1330.281	1176.044	1129.451	1088.907	1056.373	1008.522	937.327	863.126	807.905	773.382	747.348	719.798	684.474	644.2	605.107
"Germany"	276	"10-14"	1749.683	1763.121	1514.648	1339.06	1184.898	1138.339	1097.825	1064.852	1016.563	944.943	870.306	814.644	779.677	753.197	725.194	689.425	648.705
"Germany"	276	"15-19"	1881.382	1774.218	1787.805	1539.612	1364.203	1210.178	1163.686	1121.931	1087.712	1038.18	965.321	889.432	832.511	796.277	768.535	739.254	702.215
"Germany"	276	"20-24"	2117.084	1937.67	1831.081	1844.956	1597.302	1422.247	1268.506	1219.179	1174.578	1137.479	1085.083	1009.347	930.584	870.762	831.604	800.932	768.719
"Germany"	276	"25-29"	2308.178	2185.399	2006.869	1900.864	1915.018	1667.947	1493.293	1336.227	1283.43	1235.333	1194.737	1138.825	1059.571	977.292	913.923	871.193	836.941
"Germany"	276	"30-34"	2632.924	2363.278	2241.403	2063.704	1958.237	1972.68	1726.206	1548.926	1389.177	1333.533	1282.575	1239.103	1180.295	1098.153	1012.977	946.679	901.003
"Germany"	276	"35-39"	2651.067	2667.524	2399.568	2278.693	2101.887	1997.057	2011.832	1763.897	1584.988	1423.51	1365.988	1313.094	1267.668	1206.899	1122.803	1035.65	967.349
"Germany"	276	"40-44"	2407.267	2666.527	2684.436	2418.752	2299.17	2123.626	2019.692	2033.493	1785.177	1605.57	1443.308	1384.725	1330.73	1284.151	1222.246	1136.975	1048.663
"Germany"	276	"45-49"	2440.976	2404.838	2664.686	2684.753	2422.421	2304.91	2131.391	2027.91	2041.609	1793.99	1614.718	1452.522	1393.603	1339.201	1292.17	1229.756	1144.025
"Germany"	276	"50-54"	3364.954	2416.53	2385.24	2645.664	2668.597	2411.391	2297.028	2125.954	2024.157	2038.416	1792.909	1614.931	1453.718	1395.146	1340.992	1294.032	1231.765
"Germany"	276	"55-59"	3414.012	3294.105	2374.415	2349.213	2609.63	2636.331	2386.268	2275.701	2108.773	2009.634	2025.385	1783.257	1607.662	1448.354	1390.817	1337.402	1291.16
"Germany"	276	"60-64"	2933.668	3299.278	3197.111	2313.786	2295.415	2555.317	2586.799	2345.677	2240.837	2079.474	1984.604	2002.413	1765.268	1593.27	1437.006	1380.996	1329.07
"Germany"	276	"65-69"	2394.086	2782.713	3148.796	3066.988	2229.162	2219.044	2477.515	2514.304	2285.919	2188.274	2035.265	1945.987	1966.71	1736.733	1570.105	1417.994	1364.493
"Germany"	276	"70-74"	1820.277	2199.095	2580.056	2941.797	2882.472	2106.361	2106.511	2360.867	2405.366	2193.978	2107.547	1965.874	1884.729	1909.593	1690.703	1531.663	1386.134
"Germany"	276	"75-79"	1696.234	1572.663	1928.496	2290.52	2636.581	2605.116	1918.376	1931.078	2178.494	2231.486	2047.345	1976.304	1851.988	1783.305	1814.786	1612.501	1465.983
"Germany"	276	"80-84"	1391.285	1311.975	1245.264	1556.904	1877.478	2190.357	2190.959	1631.328	1660.595	1890.477	1955.876	1809.704	1760.965	1662.897	1613.765	1652.628	1477.861
"Germany"	276	"85-89"	583.512	879.589	859.168	840.228	1075.774	1325.256	1576.961	1606.374	1218.816	1260.182	1459.459	1532.288	1437.955	1418.452	1358.381	1333.506	1382.397
"Germany"	276	"90-94"	210.293	256.255	406.713	415.494	421.517	558.122	709.661	870.293	914.83	712.837	759.045	901.946	970.873	933.564	944.405	923.726	929.134
"Germany"	276	"95-99"	34.914	54.617	71.039	119.529	128.263	136.264	188.601	250.553	321.808	352.109	286.874	317.835	392.752	439.437	439.961	460.756	470.463
"Germany"	276	"100+"	2.319	4.688	7.903	11.093	19.234	22.728	25.626	36.185	50.948	69.28	82.373	75.574	84.339	107.131	128.864	139.976	156.593
"Luxembourg"	442	"0-4"	15.436	14.572	13.905	14.382	14.734	15.007	15.093	14.872	14.564	14.388	14.349	14.321	14.155	13.908	13.556	13.162	12.826
"Luxembourg"	442	"5-9"	17.042	16.126	15.123	14.457	14.934	15.286	15.56	15.618	15.369	15.033	14.83	14.764	14.708	14.514	14.239	13.86	13.438
"Luxembourg"	442	"10-14"	16.309	17.983	16.878	15.876	15.211	15.688	16.04	16.276	16.298	16.011	15.637	15.397	15.293	15.199	14.967	14.654	14.237
"Luxembourg"	442	"15-19"	17.752	17.971	19.311	18.208	17.208	16.544	17.022	17.307	17.477	17.432	17.079	16.637	16.331	16.16	16	15.701	15.321
"Luxembourg"	442	"20-24"	19.851	20.2	19.927	21.269	20.17	19.173	18.512	18.892	19.079	19.151	19.008	18.557	18.017	17.613	17.344	17.085	16.688
"Luxembourg"	442	"25-29"	21.245	22.471	22.291	22.023	23.367	22.273	21.28	20.516	20.79	20.873	20.839	20.592	20.036	19.391	18.882	18.508	18.143
"Luxembourg"	442	"30-34"	22.33	23.303	24.112	23.937	23.673	25.018	23.928	22.855	22.01	22.201	22.201	22.085	21.756	21.117	20.39	19.798	19.341
"Luxembourg"	442	"35-39"	23.413	23.552	24.273	25.087	24.918	24.66	26.007	24.87	23.751	22.858	23.001	22.951	22.787	22.408	21.72	20.943	20.302
"Luxembourg"	442	"40-44"	21.926	23.963	23.984	24.711	25.53	25.368	25.117	26.441	25.285	24.147	23.233	23.353	23.281	23.094	22.693	21.982	21.182
"Luxembourg"	442	"45-49"	22.472	22.02	24.014	24.049	24.785	25.612	25.461	25.209	26.528	25.374	24.235	23.321	23.436	23.36	23.168	22.762	22.046
"Luxembourg"	442	"50-54"	24.218	22.167	21.757	23.756	23.815	24.566	25.407	25.274	25.041	26.368	25.234	24.113	23.214	23.339	23.273	23.089	22.694
"Luxembourg"	442	"55-59"	21.142	23.498	21.585	21.223	23.228	23.321	24.094	24.96	24.863	24.664	26.01	24.916	23.829	22.96	23.107	23.063	22.901
"Luxembourg"	442	"60-64"	17.278	20.163	22.589	20.791	20.492	22.503	22.64	23.45	24.353	24.304	24.153	25.528	24.486	23.446	22.619	22.796	22.783
"Luxembourg"	442	"65-69"	13.679	16.235	19.128	21.543	19.891	19.669	21.682	21.878	22.729	23.67	23.677	23.584	24.985	24.005	23.023	22.244	22.457
"Luxembourg"	442	"70-74"	10.761	12.555	15.056	17.867	20.247	18.787	18.665	20.665	20.933	21.826	22.805	22.887	22.861	24.284	23.387	22.479	21.767
"Luxembourg"	442	"75-79"	7.384	9.487	11.202	13.561	16.227	18.529	17.316	17.303	19.265	19.615	20.549	21.575	21.743	21.802	23.245	22.461	21.664
"Luxembourg"	442	"80-84"	5.027	5.893	7.706	9.238	11.336	13.734	15.874	14.985	15.122	16.987	17.441	18.43	19.496	19.785	19.975	21.428	20.841
"Luxembourg"	442	"85-89"	3.084	3.165	3.84	5.165	6.352	7.983	9.902	11.672	11.233	11.542	13.186	13.777	14.783	15.863	16.33	16.703	18.163
"Luxembourg"	442	"90-94"	0.999	1.402	1.509	1.905	2.659	3.386	4.41	5.639	6.852	6.785	7.165	8.423	9.028	9.923	10.913	11.492	12.04
"Luxembourg"	442	"95-99"	0.173	0.301	0.444	0.5	0.659	0.96	1.278	1.732	2.305	2.911	2.994	3.292	4.014	4.458	5.085	5.791	6.331
"Luxembourg"	442	"100+"	0.019	0.031	0.056	0.087	0.107	0.145	0.218	0.307	0.435	0.608	0.812	0.916	1.053	1.317	1.564	1.871	2.248
"Netherlands"	528	"0-4"	395.586	364.959	342.751	340.703	331.172	314.79	293.842	273.569	259.211	249.962	242.285	232.044	219.369	206.424	195.171	186.266	178.531
"Netherlands"	528	"5-9"	456.781	398.227	367.634	345.453	343.42	333.906	317.538	296.463	276.062	261.57	252.189	244.373	233.997	221.186	208.103	196.711	187.667
"Netherlands"	528	"10-14"	475.023	459.458	400.937	370.365	348.201	346.179	336.674	320.173	298.966	278.433	263.804	254.287	246.333	235.818	222.869	209.647	198.116
"Netherlands"	528	"15-19"	512.55	479.681	464.158	405.694	375.159	353.019	351.008	341.272	324.538	303.096	282.329	267.462	257.703	249.508	238.752	225.56	212.097
"Netherlands"	528	"20-24"	519.267	523.314	490.565	475.12	416.76	386.282	364.185	361.625	351.342	334.064	312.078	290.765	275.341	265.025	256.273	244.957	231.205
"Netherlands"	528	"25-29"	538.737	534.06	538.201	505.573	490.206	431.955	401.541	378.713	375.4	364.365	346.339	323.602	301.536	285.353	274.272	264.753	252.67
"Netherlands"	528	"30-34"	535.16	551.064	546.504	550.731	518.216	502.924	444.782	413.769	390.326	386.377	374.713	356.057	332.689	309.991	293.168	281.439	271.274
"Netherlands"	528	"35-39"	510.383	539.528	555.543	551.109	555.428	523.049	507.838	449.554	418.338	394.677	390.489	378.584	359.688	336.083	313.143	296.067	284.081
"Netherlands"	528	"40-44"	499.609	508.297	537.552	553.688	549.41	553.84	521.628	506.55	448.462	417.378	393.823	389.701	377.868	359.051	335.523	312.652	295.634
"Netherlands"	528	"45-49"	567.201	496.174	505.132	534.513	550.806	546.738	551.306	519.378	504.498	446.717	415.846	392.454	388.434	376.723	358.032	334.623	311.867
"Netherlands"	528	"50-54"	652.196	560.73	490.964	500.296	529.824	546.333	542.56	547.402	515.915	501.344	444.063	413.508	390.375	386.533	375.004	356.506	333.291
"Netherlands"	528	"55-59"	640.234	640.51	551.626	483.64	493.462	523.171	539.96	536.708	541.93	511.087	497.008	440.439	410.347	387.606	384.002	372.733	354.518
"Netherlands"	528	"60-64"	570.606	622.092	624.365	539.033	473.526	483.982	513.909	531.189	528.656	534.416	504.569	491.15	435.613	406.204	383.998	380.72	369.833
"Netherlands"	528	"65-69"	501.9	544.522	596.857	601.605	521.126	459.051	470.363	500.671	518.602	517.094	523.741	495.274	482.817	428.833	400.4	378.964	376.2
"Netherlands"	528	"70-74"	476.811	463.752	507.631	560.424	568.167	494.495	437.428	450.036	480.743	499.552	499.727	507.534	481.163	470.24	418.584	391.625	371.451
"Netherlands"	528	"75-79"	304.882	413.628	408.394	452.509	504.565	515.785	452.303	402.989	417.212	448.199	468.464	470.925	480.473	457.591	449.022	401.183	376.848
"Netherlands"	528	"80-84"	187.121	234.982	326.707	329.137	370.803	419.266	434.215	385.576	347.361	363.234	394.315	415.792	421.459	433.613	416.074	411.117	370.13
"Netherlands"	528	"85-89"	97.591	116.814	152.305	218.474	225.922	260.223	300.579	317.817	287.489	263.415	280.423	309.096	330.699	340.195	354.726	344.667	345.42
"Netherlands"	528	"90-94"	32.354	42.329	53.433	72.864	108.558	115.977	137.991	164.555	179.074	166.356	156.84	171.134	193.17	211.793	222.828	237.344	236.414
